date,total_mwh,peak_mwh,min_mwh,mean_mwh,peak_hour,load_factor,dow,month,year
2020-06-19,1439028.0,67881.0,50254.0,59959.5,17,0.8833031334246696,4,6,2020
2020-06-20,1294673.0,58749.0,49097.0,53944.708333333336,21,0.9182234307534313,5,6,2020
2020-06-21,1223438.0,58769.0,45745.0,50976.583333333336,21,0.8674060020305491,6,6,2020
2020-06-22,1479790.0,74046.0,45923.0,61657.916666666664,17,0.8326974673401218,0,6,2020
2020-06-23,1533813.0,74580.0,51420.0,63908.875,17,0.8569170689192813,1,6,2020
2020-06-24,1511504.0,71085.0,51848.0,62979.333333333336,11,0.8859721929145858,2,6,2020
2020-06-25,1500089.0,70436.0,51360.0,62503.708333333336,15,0.8873829907055105,3,6,2020
2020-06-26,1441048.0,67237.0,50531.0,60043.666666666664,17,0.8930152544977715,4,6,2020
2020-06-27,1302285.0,59168.0,48734.0,54261.875,21,0.91708144605192,5,6,2020
2020-06-28,1225658.0,58627.0,45920.0,51069.083333333336,21,0.8710847106850655,6,6,2020
2020-06-29,1456587.0,71580.0,45772.0,60691.125,15,0.8478782481139984,0,6,2020
2020-06-30,1449689.0,67390.0,50292.0,60403.708333333336,17,0.896330439728941,1,6,2020
2020-07-01,1436026.0,67510.0,49422.0,59834.416666666664,17,0.886304498099047,2,7,2020
2020-07-02,1475667.0,70435.0,50772.0,61486.125,17,0.8729484631220275,3,7,2020
2020-07-03,1487101.0,69956.0,51429.0,61962.541666666664,15,0.8857359149560676,4,7,2020
2020-07-04,1306139.0,58241.0,49782.0,54422.458333333336,21,0.9344355064874116,5,7,2020
2020-07-05,1247706.0,58879.0,47027.0,51987.75,21,0.8829591195502641,6,7,2020
2020-07-06,1490475.0,73331.0,46909.0,62103.125,17,0.8468877418826962,0,7,2020
2020-07-07,1539271.0,72265.0,53064.0,64136.291666666664,17,0.8875152794114255,1,7,2020
2020-07-08,1543269.0,74371.0,52514.0,64302.875,17,0.864622971319466,2,7,2020
2020-07-09,1574066.0,75675.0,53244.0,65586.08333333333,17,0.866680982270675,3,7,2020
2020-07-10,1559190.0,72503.0,54144.0,64966.25,17,0.8960491290015585,4,7,2020
2020-07-11,1383647.0,61501.0,52051.0,57651.958333333336,20,0.9374149742822611,5,7,2020
2020-07-12,1290467.0,58411.0,48089.0,53769.458333333336,20,0.9205365142410391,6,7,2020
2020-07-13,1456277.0,68771.0,47506.0,60678.208333333336,17,0.8823226117598019,0,7,2020
2020-07-14,1479992.0,68457.0,51968.0,61666.333333333336,17,0.9008039109708771,1,7,2020
2020-07-15,1487583.0,68952.0,52274.0,61982.625,17,0.898924251653324,2,7,2020
2020-07-16,1501154.0,70509.0,52615.0,62548.083333333336,17,0.8870936097992219,3,7,2020
2020-07-17,1507198.0,71418.0,52606.0,62799.916666666664,17,0.8793289740214885,4,7,2020
2020-07-18,1361624.0,61204.0,51581.0,56734.333333333336,21,0.9269710040738078,5,7,2020
2020-07-19,1314342.0,62377.0,48223.0,54764.25,21,0.8779558170479503,6,7,2020
2020-07-20,1543722.0,73800.0,49399.0,64321.75,11,0.8715684281842818,0,7,2020
2020-07-21,1562888.0,74450.0,53226.0,65120.333333333336,17,0.87468547123349,1,7,2020
2020-07-22,1580061.0,74111.0,54328.0,65835.875,15,0.8883414742750739,2,7,2020
2020-07-23,1554312.0,72543.0,53750.0,64763.0,15,0.8927532635815999,3,7,2020
2020-07-24,1506203.0,69401.0,53099.0,62758.458333333336,15,0.9042875222739346,4,7,2020
2020-07-25,1354179.0,59890.0,51489.0,56424.125,21,0.9421293204207715,5,7,2020
2020-07-26,1283642.0,60578.0,48012.0,53485.083333333336,21,0.8829126635632298,6,7,2020
2020-07-27,1509182.0,73006.0,48060.0,62882.583333333336,17,0.8613344565286871,0,7,2020
2020-07-28,1555662.0,73747.0,52647.0,64819.25,17,0.8789408382713874,1,7,2020
2020-07-29,1572550.0,73525.0,53270.0,65522.916666666664,15,0.8911651365748611,2,7,2020
2020-07-30,1561706.0,72981.0,53229.0,65071.083333333336,17,0.8916167678345506,3,7,2020
2020-07-31,1538267.0,72400.0,52255.0,64094.458333333336,17,0.8852825736648251,4,7,2020
2020-08-01,1381930.0,62900.0,50538.0,57580.416666666664,20,0.9154279279279279,5,8,2020
2020-08-02,1335163.0,62345.0,48337.0,55631.791666666664,20,0.892321624294918,6,8,2020
2020-08-03,1451882.0,68035.0,47997.0,60495.083333333336,16,0.8891759143578061,0,8,2020
2020-08-04,1503054.0,71617.0,50464.0,62627.25,18,0.8744746359104681,1,8,2020
2020-08-05,1545762.0,72543.0,51274.0,64406.75,14,0.8878423831382766,2,8,2020
2020-08-06,1558022.0,73160.0,52155.0,64917.583333333336,12,0.8873371149990887,3,8,2020
2020-08-07,1539223.0,72986.0,51771.0,64134.291666666664,15,0.878720462371779,4,8,2020
2020-08-08,1427216.0,64649.0,51446.0,59467.333333333336,12,0.91984923716273,5,8,2020
2020-08-09,1382844.0,65302.0,50582.0,57618.5,20,0.8823389788980429,6,8,2020
2020-08-10,1625980.0,80229.0,50097.0,67749.16666666667,15,0.8444473527859835,0,8,2020
2020-08-11,1665842.0,79148.0,55638.0,69410.08333333333,15,0.8769657266555482,1,8,2020
2020-08-12,1706460.0,82122.0,56014.0,71102.5,17,0.8658154940210906,2,8,2020
2020-08-13,1738114.0,83777.0,57198.0,72421.41666666667,17,0.8644546434781225,3,8,2020
2020-08-14,1729817.0,82639.0,57496.0,72075.70833333333,17,0.8721754659825667,4,8,2020
2020-08-15,1551921.0,72195.0,56319.0,64663.375,20,0.8956766396564859,5,8,2020
2020-08-16,1452786.0,70452.0,52075.0,60532.75,20,0.8592055583943677,6,8,2020
2020-08-17,1612235.0,78553.0,52392.0,67176.45833333333,19,0.8551736831608383,0,8,2020
2020-08-18,1753165.0,86324.0,56191.0,73048.54166666667,18,0.8462135867970283,1,8,2020
2020-08-19,1764652.0,86698.0,57684.0,73527.16666666667,17,0.8480837697140265,2,8,2020
2020-08-20,1779039.0,86967.0,58797.0,74126.625,17,0.8523534789057918,3,8,2020
2020-08-21,1754839.0,84425.0,58735.0,73118.29166666667,17,0.8660739314973843,4,8,2020
2020-08-22,1546768.0,69559.0,57383.0,64448.666666666664,14,0.9265323921658831,5,8,2020
2020-08-23,1420975.0,68538.0,52031.0,59207.291666666664,20,0.8638608022800004,6,8,2020
2020-08-24,1696399.0,85076.0,52049.0,70683.29166666667,17,0.8308252817089035,0,8,2020
2020-08-25,1804794.0,88574.0,58734.0,75199.75,17,0.849004786957798,1,8,2020
2020-08-26,1821351.0,89091.0,59430.0,75889.625,15,0.851821452223008,2,8,2020
2020-08-27,1767864.0,84961.0,58350.0,73661.0,17,0.8669977989901249,3,8,2020
2020-08-28,1774753.0,85677.0,58968.0,73948.04166666667,17,0.8631026024098261,4,8,2020
2020-08-29,1593941.0,72836.0,57383.0,66414.20833333333,15,0.9118321754809892,5,8,2020
2020-08-30,1479963.0,71466.0,53111.0,61665.125,20,0.8628596115635407,6,8,2020
2020-08-31,1666446.0,82673.0,52076.0,69435.25,17,0.8398781948157198,0,8,2020
2020-09-01,1684524.0,82036.0,56200.0,70188.5,17,0.8555816958408503,1,9,2020
2020-09-02,1694520.0,81356.0,57368.0,70605.0,15,0.8678524017896652,2,9,2020
2020-09-03,1569531.0,74636.0,53509.0,65397.125,17,0.8762142263786913,3,9,2020
2020-09-04,1548821.0,73772.0,54330.0,64534.208333333336,17,0.8747791619223193,4,9,2020
2020-09-05,1400318.0,61835.0,53245.0,58346.583333333336,15,0.9435850785693108,5,9,2020
2020-09-06,1295329.0,59566.0,48867.0,53972.041666666664,20,0.9060880647796841,6,9,2020
2020-09-07,1466499.0,69547.0,48003.0,61104.125,17,0.8786018807425194,0,9,2020
2020-09-08,1543886.0,73153.0,53793.0,64328.583333333336,17,0.8793704063173532,1,9,2020
2020-09-09,1535964.0,71515.0,54439.0,63998.5,17,0.8948961756274907,2,9,2020
2020-09-10,1547421.0,72738.0,54156.0,64475.875,17,0.8864125354010284,3,9,2020
2020-09-11,1556060.0,73473.0,54543.0,64835.833333333336,15,0.882444344634537,4,9,2020
2020-09-12,1381263.0,60966.0,53213.0,57552.625,20,0.9440118262638192,5,9,2020
2020-09-13,1265990.0,59480.0,48983.0,52749.583333333336,20,0.8868457184487784,6,9,2020
2020-09-14,1470723.0,70702.0,48400.0,61280.125,17,0.8667382110831376,0,9,2020
2020-09-15,1531625.0,73146.0,53704.0,63817.708333333336,17,0.8724702421640738,1,9,2020
2020-09-16,1566767.0,73144.0,54721.0,65281.958333333336,17,0.8925128285755952,2,9,2020
2020-09-17,1551502.0,71725.0,54514.0,64645.916666666664,15,0.9013024282560707,3,9,2020
2020-09-18,1497508.0,68259.0,54037.0,62396.166666666664,17,0.9141090063825527,4,9,2020
2020-09-19,1339079.0,59888.0,52570.0,55794.958333333336,20,0.9316550616706741,5,9,2020
2020-09-20,1229479.0,58261.0,47276.0,51228.291666666664,20,0.8792896048242678,6,9,2020
2020-09-21,1410056.0,67626.0,47478.0,58752.333333333336,19,0.8687832096136595,0,9,2020
2020-09-22,1465854.0,68157.0,52685.0,61077.25,19,0.8961258564784248,1,9,2020
2020-09-23,1473531.0,68298.0,52860.0,61397.125,17,0.8989593399513895,2,9,2020
2020-09-24,1479348.0,69151.0,53154.0,61639.5,17,0.8913753958728001,3,9,2020
2020-09-25,1468932.0,67826.0,53071.0,61205.5,17,0.9023899389614602,4,9,2020
2020-09-26,1322967.0,59397.0,52175.0,55123.625,20,0.9280540262976245,5,9,2020
2020-09-27,1240062.0,58397.0,48049.0,51669.25,20,0.8847928831960546,6,9,2020
2020-09-28,1385358.0,66036.0,47614.0,57723.25,19,0.8741179053849415,0,9,2020
2020-09-29,1361712.0,60187.0,51139.0,56738.0,19,0.9426952664196587,1,9,2020
2020-09-30,1144493.0,51986.0,43956.0,47687.208333333336,19,0.9173086664358353,2,9,2020
2020-10-01,1046331.0,48946.0,38999.0,43597.125,20,0.890718853430311,3,10,2020
2020-10-02,1081458.0,51651.0,41168.0,45060.75,20,0.8724080850322355,4,10,2020
2020-10-03,1136319.0,53653.0,42262.0,47346.625,19,0.8824599742791642,5,10,2020
2020-10-04,1184063.0,55638.0,43161.0,49335.958333333336,19,0.8867313406904155,6,10,2020
2020-10-05,1340129.0,65238.0,45472.0,55838.708333333336,19,0.8559230560920528,0,10,2020
2020-10-06,1413284.0,66935.0,51811.0,58886.833333333336,19,0.8797614601230049,1,10,2020
2020-10-07,1430624.0,66722.0,52471.0,59609.333333333336,19,0.8933984792622124,2,10,2020
2020-10-08,1427384.0,66261.0,53042.0,59474.333333333336,19,0.8975767545514456,3,10,2020
2020-10-09,1359935.0,62608.0,52141.0,56663.958333333336,19,0.9050593907061931,4,10,2020
2020-10-10,1275329.0,57877.0,49433.0,53138.708333333336,19,0.9181316988325818,5,10,2020
2020-10-11,1226669.0,57139.0,46835.0,51111.208333333336,20,0.8945065250237725,6,10,2020
2020-10-12,1404506.0,67195.0,47484.0,58521.083333333336,19,0.8709142545328273,0,10,2020
2020-10-13,1455259.0,67755.0,53070.0,60635.791666666664,19,0.8949271886453644,1,10,2020
2020-10-14,1470267.0,67364.0,53393.0,61261.125,19,0.9094045038893177,2,10,2020
2020-10-15,1452910.0,67771.0,53544.0,60537.916666666664,19,0.8932717042196022,3,10,2020
2020-10-16,1492365.0,67349.0,53847.0,62181.875,19,0.9232783708741036,4,10,2020
2020-10-17,1322178.0,59231.0,50320.0,55090.75,19,0.9300999476625416,5,10,2020
2020-10-18,1227553.0,57306.0,45544.0,51148.041666666664,20,0.8925425202712921,6,10,2020
2020-10-19,1410106.0,67545.0,48401.0,58754.416666666664,19,0.8698558985367779,0,10,2020
2020-10-20,1454562.0,67824.0,53764.0,60606.75,19,0.8935885527246992,1,10,2020
2020-10-21,1503372.0,68454.0,53776.0,62640.5,17,0.9150743565021766,2,10,2020
2020-10-22,1491656.0,68374.0,54052.0,62152.333333333336,19,0.9090053724125156,3,10,2020
2020-10-23,1448645.0,67147.0,53726.0,60360.208333333336,19,0.8989263605720782,4,10,2020
2020-10-24,1322390.0,59213.0,49370.0,55099.583333333336,19,0.9305318651872618,5,10,2020
2020-10-25,1238156.0,57288.0,45542.0,51589.833333333336,19,0.9005347251314993,6,10,2020
2020-10-26,1417405.0,67680.0,48986.0,59058.541666666664,19,0.8726143863278172,0,10,2020
2020-10-27,1462388.0,67660.0,53182.0,60932.833333333336,19,0.9005739481722338,1,10,2020
2020-10-28,1456077.0,66752.0,52845.0,60669.875,19,0.9088847525167785,2,10,2020
2020-10-29,1448674.0,67410.0,52897.0,60361.416666666664,19,0.8954371260446027,3,10,2020
2020-10-30,1436355.0,66037.0,52813.0,59848.125,19,0.9062817057104351,4,10,2020
2020-10-31,1294398.0,57719.0,49011.0,53933.25,19,0.9344106793256987,5,10,2020
2020-11-01,1253138.0,56822.0,47666.0,52214.083333333336,19,0.9189061161756598,6,11,2020
2020-11-02,1412265.0,66720.0,47685.0,58844.375,19,0.8819600569544365,0,11,2020
2020-11-03,1490810.0,69570.0,53178.0,62117.083333333336,18,0.8928716879881176,1,11,2020
2020-11-04,1511231.0,69231.0,55305.0,62967.958333333336,18,0.9095341441454454,2,11,2020
2020-11-05,1514981.0,68907.0,55723.0,63124.208333333336,17,0.9160783132821533,3,11,2020
2020-11-06,1517415.0,69596.0,54231.0,63225.625,10,0.9084663630093683,4,11,2020
2020-11-07,1331827.0,58540.0,51003.0,55492.791666666664,19,0.9479465607561781,5,11,2020
2020-11-08,1231529.0,57536.0,44844.0,51313.708333333336,19,0.8918539407211717,6,11,2020
2020-11-09,1467585.0,69999.0,49479.0,61149.375,17,0.8735749796425664,0,11,2020
2020-11-10,1505776.0,68952.0,54934.0,62740.666666666664,19,0.9099180105967436,1,11,2020
2020-11-11,1503243.0,67954.0,55484.0,62635.125,9,0.9217283014980723,2,11,2020
2020-11-12,1498367.0,68011.0,55343.0,62431.958333333336,19,0.9179685394029398,3,11,2020
2020-11-13,1491801.0,67692.0,55067.0,62158.375,9,0.9182528954677067,4,11,2020
2020-11-14,1341817.0,58858.0,50544.0,55909.041666666664,19,0.9498970686511038,5,11,2020
2020-11-15,1249916.0,57555.0,46697.0,52079.833333333336,19,0.9048707033851678,6,11,2020
2020-11-16,1456064.0,68154.0,49135.0,60669.333333333336,17,0.8901800823624928,0,11,2020
2020-11-17,1515718.0,69082.0,54511.0,63154.916666666664,17,0.9142022041438677,1,11,2020
2020-11-18,1512546.0,69555.0,53827.0,63022.75,17,0.9060851125008985,2,11,2020
2020-11-19,1539868.0,70905.0,54071.0,64161.166666666664,15,0.9048891709564441,3,11,2020
2020-11-20,1561349.0,71916.0,54638.0,65056.208333333336,17,0.9046138318779317,4,11,2020
2020-11-21,1380226.0,60121.0,52916.0,57509.416666666664,19,0.9565612126655688,5,11,2020
2020-11-22,1314113.0,59194.0,50463.0,54754.708333333336,19,0.9250043641810545,6,11,2020
2020-11-23,1537768.0,73234.0,50829.0,64073.666666666664,18,0.874916932936432,0,11,2020
2020-11-24,1600148.0,73988.0,57077.0,66672.83333333333,10,0.9011303634823664,1,11,2020
2020-11-25,1576960.0,72888.0,57643.0,65706.66666666667,17,0.9014744082244907,2,11,2020
2020-11-26,1585919.0,73798.0,57236.0,66079.95833333333,10,0.895416655374581,3,11,2020
2020-11-27,1597681.0,73588.0,56410.0,66570.04166666667,17,0.9046317560834195,4,11,2020
2020-11-28,1438658.0,63912.0,55371.0,59944.083333333336,19,0.9379159364960153,5,11,2020
2020-11-29,1363005.0,62162.0,53487.0,56791.875,19,0.9136108072455841,6,11,2020
2020-11-30,1600159.0,77074.0,53277.0,66673.29166666667,17,0.8650555526723236,0,11,2020
2020-12-01,1641474.0,76210.0,59022.0,68394.75,17,0.8974511219000131,1,12,2020
2020-12-02,1647989.0,77722.0,58846.0,68666.20833333333,10,0.8834848348386986,2,12,2020
2020-12-03,1651357.0,76904.0,58985.0,68806.54166666667,18,0.894706928985055,3,12,2020
2020-12-04,1660964.0,76916.0,60121.0,69206.83333333333,10,0.8997716123216669,4,12,2020
2020-12-05,1477997.0,64555.0,58074.0,61583.208333333336,19,0.9539649652750885,5,12,2020
2020-12-06,1361164.0,62314.0,51341.0,56715.166666666664,19,0.9101512768666217,6,12,2020
2020-12-07,1642814.0,78832.0,53767.0,68450.58333333333,10,0.8683096120018943,0,12,2020
2020-12-08,1683507.0,78234.0,59652.0,70146.125,17,0.8966194365621085,1,12,2020
2020-12-09,1678142.0,78544.0,61097.0,69922.58333333333,10,0.8902345606708766,2,12,2020
2020-12-10,1676476.0,80497.0,59259.0,69853.16666666667,10,0.8677735402147493,3,12,2020
2020-12-11,1643035.0,77669.0,59237.0,68459.79166666667,10,0.8814300643328312,4,12,2020
2020-12-12,1453979.0,64485.0,55839.0,60582.458333333336,19,0.9394814039440698,5,12,2020
2020-12-13,1415201.0,63683.0,54995.0,58966.708333333336,19,0.9259411198174291,6,12,2020
2020-12-14,1732123.0,84182.0,56337.0,72171.79166666667,17,0.8573304467304966,0,12,2020
2020-12-15,1801273.0,84708.0,64009.0,75053.04166666667,17,0.8860207024916971,1,12,2020
2020-12-16,1813222.0,85132.0,64578.0,75550.91666666667,17,0.8874561465332269,2,12,2020
2020-12-17,1794499.0,84185.0,65003.0,74770.79166666667,10,0.888172378293837,3,12,2020
2020-12-18,1766877.0,82899.0,63173.0,73619.875,10,0.8880671057551961,4,12,2020
2020-12-19,1573765.0,69628.0,61353.0,65573.54166666667,19,0.9417697142911856,5,12,2020
2020-12-20,1459659.0,66560.0,55325.0,60819.125,19,0.9137488731971154,6,12,2020
2020-12-21,1725818.0,82906.0,58030.0,71909.08333333333,10,0.8673568056996276,0,12,2020
2020-12-22,1742841.0,82109.0,62975.0,72618.375,10,0.8844143151177094,1,12,2020
2020-12-23,1722820.0,81349.0,62442.0,71784.16666666667,10,0.8824222383393363,2,12,2020
2020-12-24,1646236.0,77124.0,60624.0,68593.16666666667,10,0.8893880849886763,3,12,2020
2020-12-25,1507685.0,67327.0,58317.0,62820.208333333336,19,0.9330611542669855,4,12,2020
2020-12-26,1446263.0,63604.0,57562.0,60260.958333333336,19,0.9474397574576023,5,12,2020
2020-12-27,1394351.0,62840.0,55007.0,58097.958333333336,19,0.9245378474432422,6,12,2020
2020-12-28,1594641.0,76803.0,54326.0,66443.375,10,0.8651143184511022,0,12,2020
2020-12-29,1691156.0,78915.0,59540.0,70464.83333333333,17,0.892920653023295,1,12,2020
2020-12-30,1785065.0,83916.0,62467.0,74377.70833333333,10,0.8863352439741328,2,12,2020
2020-12-31,1700692.0,80632.0,64090.0,70862.16666666667,10,0.8788342924231902,3,12,2020
2021-01-01,1448212.0,64942.0,56191.0,60342.166666666664,1,0.9291701312966442,4,1,2021
2021-01-02,1430921.0,65082.0,55066.0,59621.708333333336,19,0.9161013541890743,5,1,2021
2021-01-03,1451827.0,66473.0,55912.0,60492.791666666664,19,0.9100355282094484,6,1,2021
2021-01-04,1741475.0,82840.0,58715.0,72561.45833333333,17,0.8759229639465635,0,1,2021
2021-01-05,1799488.0,84497.0,63136.0,74978.66666666667,17,0.8873530026707063,1,1,2021
2021-01-06,1826607.0,85568.0,66041.0,76108.625,10,0.8894519563388182,2,1,2021
2021-01-07,1908817.0,90195.0,66489.0,79534.04166666667,17,0.8818010052294104,3,1,2021
2021-01-08,1923603.0,89858.0,69141.0,80150.125,11,0.8919642658416613,4,1,2021
2021-01-09,1706878.0,74232.0,67882.0,71119.91666666667,19,0.9580762564213098,5,1,2021
2021-01-10,1580294.0,70738.0,62089.0,65845.58333333333,19,0.9308375036519739,6,1,2021
2021-01-11,1879306.0,90564.0,62743.0,78304.41666666667,11,0.8646307215523461,0,1,2021
2021-01-12,1867343.0,88089.0,67935.0,77805.95833333333,10,0.8832653150033867,1,1,2021
2021-01-13,1769694.0,84235.0,66064.0,73737.25,10,0.8753754377634,2,1,2021
2021-01-14,1719897.0,80757.0,63330.0,71662.375,9,0.8873828274948302,3,1,2021
2021-01-15,1703608.0,78869.0,61644.0,70983.66666666667,10,0.9000198641629369,4,1,2021
2021-01-16,1566083.0,69347.0,61516.0,65253.458333333336,19,0.9409701693416201,5,1,2021
2021-01-17,1489408.0,68310.0,55375.0,62058.666666666664,19,0.9084858244278534,6,1,2021
2021-01-18,1796990.0,86673.0,59848.0,74874.58333333333,11,0.8638743707190628,0,1,2021
2021-01-19,1829391.0,85348.0,66696.0,76224.625,10,0.8931038219993439,1,1,2021
2021-01-20,1774263.0,83468.0,66517.0,73927.625,9,0.8857002084631236,2,1,2021
2021-01-21,1748223.0,80435.0,63265.0,72842.625,17,0.9056085659227948,3,1,2021
2021-01-22,1697013.0,79367.0,61230.0,70708.875,10,0.8909102649715877,4,1,2021
2021-01-23,1503267.0,65370.0,59183.0,62636.125,11,0.958178445770231,5,1,2021
2021-01-24,1366628.0,62157.0,51810.0,56942.833333333336,19,0.9161129612647544,6,1,2021
2021-01-25,1584232.0,75047.0,54553.0,66009.66666666667,9,0.8795776868717826,0,1,2021
2021-01-26,1690257.0,79190.0,59224.0,70427.375,11,0.8893468240939513,1,1,2021
2021-01-27,1657223.0,77213.0,60744.0,69050.95833333333,9,0.8942918722667599,2,1,2021
2021-01-28,1747869.0,80655.0,61433.0,72827.875,17,0.9029554894302895,3,1,2021
2021-01-29,1794135.0,83971.0,66021.0,74755.625,10,0.8902552666992176,4,1,2021
2021-01-30,1572820.0,69215.0,62412.0,65534.166666666664,1,0.9468202942522093,5,1,2021
2021-01-31,1418000.0,63574.0,53442.0,59083.333333333336,19,0.9293631568460902,6,1,2021
2021-02-01,1646620.0,77878.0,55057.0,68609.16666666667,10,0.8809826480734825,0,2,2021
2021-02-02,1742014.0,80457.0,62188.0,72583.91666666667,18,0.9021454524362911,1,2,2021
2021-02-03,1756786.0,82594.0,65306.0,73199.41666666667,9,0.8862558620077327,2,2,2021
2021-02-04,1742474.0,80804.0,63712.0,72603.08333333333,10,0.898508530930812,3,2,2021
2021-02-05,1729494.0,80698.0,63971.0,72062.25,10,0.8929868150387866,4,2,2021
2021-02-06,1514524.0,66340.0,60734.0,63105.166666666664,9,0.9512385689880414,5,2,2021
2021-02-07,1394607.0,63698.0,52538.0,58108.625,20,0.9122519545354643,6,2,2021
2021-02-08,1661879.0,77950.0,56603.0,69244.95833333333,19,0.8883253153731023,0,2,2021
2021-02-09,1691735.0,79114.0,63153.0,70488.95833333333,9,0.8909795779929384,1,2,2021
2021-02-10,1604441.0,76269.0,62060.0,66851.70833333333,9,0.8765253029846114,2,2,2021
2021-02-11,1307975.0,61009.0,49002.0,54498.958333333336,1,0.893293749009709,3,2,2021
2021-02-12,1169826.0,54836.0,39720.0,48742.75,24,0.8888823035961777,4,2,2021
2021-02-13,1193559.0,55686.0,42821.0,49731.625,20,0.8930723162015587,5,2,2021
2021-02-14,1264568.0,57687.0,48412.0,52690.333333333336,20,0.9133831423602083,6,2,2021
2021-02-15,1562133.0,74829.0,49856.0,65088.875,11,0.86983489021636,0,2,2021
2021-02-16,1732078.0,80711.0,61214.0,72169.91666666667,17,0.8941769605960361,1,2,2021
2021-02-17,1821173.0,84749.0,64230.0,75882.20833333333,10,0.8953758549756732,2,2,2021
2021-02-18,1810405.0,84067.0,66225.0,75433.54166666667,10,0.897302647491485,3,2,2021
2021-02-19,1700389.0,79299.0,65186.0,70849.54166666667,9,0.8934481098962997,4,2,2021
2021-02-20,1436618.0,64603.0,54138.0,59859.083333333336,1,0.9265681676289543,5,2,2021
2021-02-21,1314778.0,60140.0,47683.0,54782.416666666664,20,0.910914809888039,6,2,2021
2021-02-22,1521805.0,70422.0,52224.0,63408.541666666664,19,0.9004081347684909,0,2,2021
2021-02-23,1624979.0,73896.0,58862.0,67707.45833333333,9,0.9162533605788314,1,2,2021
2021-02-24,1639910.0,76281.0,60063.0,68329.58333333333,10,0.8957615046123324,2,2,2021
2021-02-25,1679981.0,77701.0,59395.0,69999.20833333333,11,0.9008791178148715,3,2,2021
2021-02-26,1579185.0,73253.0,59545.0,65799.375,9,0.8982481946131899,4,2,2021
2021-02-27,1397354.0,61810.0,53050.0,58223.083333333336,1,0.9419686674216686,5,2,2021
2021-02-28,1329637.0,59511.0,52167.0,55401.541666666664,20,0.9309462396307685,6,2,2021
2021-03-01,1434135.0,64904.0,50874.0,59755.625,19,0.9206770769135955,0,3,2021
2021-03-02,1622455.0,77208.0,55689.0,67602.29166666667,10,0.8755866188305185,1,3,2021
2021-03-03,1624815.0,74748.0,60362.0,67700.625,9,0.9057182131963397,2,3,2021
2021-03-04,1654536.0,76597.0,59293.0,68939.0,10,0.9000221940807082,3,3,2021
2021-03-05,1550703.0,72682.0,59173.0,64612.625,9,0.888976981921246,4,3,2021
2021-03-06,1425977.0,62607.0,56835.0,59415.708333333336,20,0.9490265997944852,5,3,2021
2021-03-07,1324785.0,60702.0,50366.0,55199.375,20,0.9093501861553162,6,3,2021
2021-03-08,1523048.0,71789.0,52885.0,63460.333333333336,9,0.8839840829839298,0,3,2021
2021-03-09,1563579.0,72893.0,57768.0,65149.125,9,0.8937638044805399,1,3,2021
2021-03-10,1532906.0,70943.0,57853.0,63871.083333333336,9,0.9003155115139384,2,3,2021
2021-03-11,1533788.0,71172.0,57463.0,63907.833333333336,9,0.8979350493639822,3,3,2021
2021-03-12,1583298.0,73861.0,55983.0,65970.75,10,0.8931743409918631,4,3,2021
2021-03-13,1356205.0,60715.0,49944.0,56508.541666666664,1,0.930717971945428,5,3,2021
2021-03-14,1270372.0,58921.0,46797.0,52932.166666666664,20,0.8983582537069409,6,3,2021
2021-03-15,1471703.0,68220.0,50979.0,61320.958333333336,19,0.8988706879702922,0,3,2021
2021-03-16,1492291.0,68547.0,55434.0,62178.791666666664,20,0.9070971985158601,1,3,2021
2021-03-17,1498665.0,67684.0,56823.0,62444.375,20,0.9225869481709119,2,3,2021
2021-03-18,1497963.0,68081.0,56409.0,62415.125,19,0.9167774415769451,3,3,2021
2021-03-19,1473857.0,67369.0,55546.0,61410.708333333336,9,0.9115573681267843,4,3,2021
2021-03-20,1397959.0,61460.0,54086.0,58248.291666666664,11,0.9477431120511985,5,3,2021
2021-03-21,1273742.0,59578.0,47850.0,53072.583333333336,20,0.8908084080253338,6,3,2021
2021-03-22,1469421.0,68873.0,51322.0,61225.875,19,0.8889677377201516,0,3,2021
2021-03-23,1500196.0,68079.0,56967.0,62508.166666666664,20,0.918171046382389,1,3,2021
2021-03-24,1501369.0,68196.0,56395.0,62557.041666666664,9,0.917312476782607,2,3,2021
2021-03-25,1467670.0,67429.0,55701.0,61152.916666666664,20,0.9069230845284175,3,3,2021
2021-03-26,1460012.0,66019.0,55359.0,60833.833333333336,9,0.9214594788369005,4,3,2021
2021-03-27,1371660.0,59368.0,53723.0,57152.5,20,0.9626819161838027,5,3,2021
2021-03-28,1267573.0,57877.0,49742.0,52815.541666666664,20,0.9125480184990007,6,3,2021
2021-03-29,1421151.0,66819.0,49067.0,59214.625,20,0.8861944207485895,0,3,2021
2021-03-30,1446728.0,66325.0,54620.0,60280.333333333336,20,0.9088629224776983,1,3,2021
2021-03-31,1440084.0,65755.0,54490.0,60003.5,20,0.9125313664360125,2,3,2021
2021-04-01,1455935.0,66192.0,54117.0,60663.958333333336,20,0.9164847463943276,3,4,2021
2021-04-02,1434446.0,64600.0,53410.0,59768.583333333336,20,0.9252102683178535,4,4,2021
2021-04-03,1358195.0,59025.0,52249.0,56591.458333333336,20,0.9587710009882818,5,4,2021
2021-04-04,1264181.0,57780.0,49198.0,52674.208333333336,20,0.9116339275412485,6,4,2021
2021-04-05,1387528.0,66231.0,48887.0,57813.666666666664,20,0.8729094633429462,0,4,2021
