date,total_mwh,peak_mwh,min_mwh,mean_mwh,peak_hour,load_factor,dow,month,year,temp_avg,temp_min,temp_max,rain_mm,humid,wind,solar_mj,sunshine_hr,CDD,HDD
2019-06-03,1430019.0,69235.0,46935.0,59584.125,17,0.8606069906839027,0,6,2019,23.1,16.0,29.5,0.0,42.9,1.8,25.57,12.3,5.100000000000001,0.0
2019-06-04,1499924.0,70611.0,52525.0,62496.833333333336,17,0.8850863652027777,1,6,2019,22.6,17.6,29.0,0.0,56.4,2.2,26.21,12.8,4.600000000000001,0.0
2019-06-05,1511470.0,70897.0,53161.0,62977.91666666666,17,0.8883015736443949,2,6,2019,23.0,17.8,29.6,0.0,63.8,1.8,24.14,8.9,5.0,0.0
2019-06-06,1437828.0,65996.0,52752.0,59909.5,15,0.9077747136190072,3,6,2019,21.2,18.6,25.1,7.5,75.9,1.2,5.33,0.0,3.1999999999999993,0.0
2019-06-07,1444180.0,65956.0,51260.0,60174.16666666666,15,0.9123380233286836,4,6,2019,20.0,17.0,24.7,35.3,77.3,1.9,13.41,3.7,2.0,0.0
2019-06-08,1304261.0,57222.0,50751.0,54344.208333333336,21,0.9497082998380576,5,6,2019,21.9,16.0,27.6,0.0,57.5,1.4,21.14,9.3,3.8999999999999986,0.0
2019-06-09,1228566.0,56627.0,47383.0,51190.25,21,0.9039901460434068,6,6,2019,21.6,17.1,26.5,2.5,66.1,1.8,16.87,4.2,3.6000000000000014,0.0
2019-06-10,1418790.0,67097.0,46767.0,59116.25,17,0.881056530098216,0,6,2019,18.4,15.7,21.9,9.5,70.3,1.6,11.01,0.6,0.3999999999999986,0.0
2019-06-11,1467607.0,67125.0,52235.0,61150.29166666666,17,0.9109913097454996,1,6,2019,20.5,15.5,26.1,0.0,51.1,1.4,21.58,10.7,2.5,0.0
2019-06-12,1476794.0,68360.0,52992.0,61533.083333333336,17,0.9001328749756193,2,6,2019,21.5,16.1,26.4,0.0,57.1,1.8,25.26,13.0,3.5,0.0
2019-06-13,1489186.0,69302.0,52811.0,62049.41666666666,16,0.8953481381008724,3,6,2019,23.0,16.6,28.8,0.0,51.9,1.7,27.4,12.3,5.0,0.0
2019-06-14,1503835.0,70094.0,53090.0,62659.79166666666,17,0.8939394479793801,4,6,2019,23.0,19.1,28.4,0.0,54.8,1.8,19.46,6.1,5.0,0.0
2019-06-15,1337537.0,58299.0,52088.0,55730.708333333336,21,0.9559462140574166,5,6,2019,21.9,17.9,27.4,2.1,61.5,2.4,25.94,12.2,3.8999999999999986,0.0
2019-06-16,1252670.0,57589.0,48121.0,52194.583333333336,21,0.9063290443198064,6,6,2019,22.0,16.1,27.2,0.0,55.4,1.6,22.45,11.1,4.0,0.0
2019-06-17,1448638.0,69144.0,47571.0,60359.91666666666,17,0.8729595722935709,0,6,2019,21.7,18.1,26.2,0.0,59.1,2.3,25.36,12.7,3.6999999999999993,0.0
2019-06-18,1515243.0,70283.0,53259.0,63135.125,17,0.8982986639727957,1,6,2019,20.8,17.0,24.8,13.8,78.6,1.5,11.26,2.0,2.8000000000000007,0.0
2019-06-19,1526017.0,71045.0,53693.0,63584.04166666666,17,0.8949826401107279,2,6,2019,21.4,18.9,25.4,0.2,77.8,1.9,11.24,0.9,3.3999999999999986,0.0
2019-06-20,1538095.0,72419.0,53690.0,64087.29166666666,17,0.884951347942759,3,6,2019,22.7,19.8,27.8,0.0,70.6,1.9,20.91,6.9,4.699999999999999,0.0
2019-06-21,1527972.0,71392.0,54122.0,63665.5,17,0.8917735880770955,4,6,2019,22.1,19.4,26.1,0.2,72.9,1.7,12.51,3.4,4.100000000000001,0.0
2019-06-22,1361108.0,59611.0,52494.0,56712.833333333336,21,0.9513820156235148,5,6,2019,24.2,17.7,30.6,0.0,42.3,1.5,27.01,13.0,6.199999999999999,0.0
2019-06-23,1264719.0,58504.0,48306.0,52696.625,21,0.9007354198003557,6,6,2019,25.0,19.1,31.0,0.0,40.4,1.8,26.05,12.9,7.0,0.0
2019-06-24,1489096.0,72358.0,47958.0,62045.66666666666,17,0.8574817804066815,0,6,2019,25.2,20.9,30.9,0.0,46.9,2.0,27.57,13.6,7.199999999999999,0.0
2019-06-25,1554764.0,74192.0,53816.0,64781.833333333336,17,0.8731646718424269,1,6,2019,25.6,19.5,32.8,0.0,49.1,1.6,27.13,13.4,7.600000000000001,0.0
2019-06-26,1560428.0,72691.0,54136.0,65017.833333333336,15,0.8944413109371633,2,6,2019,25.5,20.7,29.5,0.0,52.6,1.3,12.11,1.1,7.5,0.0
2019-06-27,1583298.0,75206.0,53902.0,65970.75,17,0.8772006222907747,3,6,2019,25.5,21.9,31.2,1.4,70.5,1.4,14.79,3.9,7.5,0.0
2019-06-28,1565148.0,73877.0,54339.0,65214.5,17,0.8827442911867022,4,6,2019,24.7,22.3,29.0,0.0,67.3,1.7,10.92,2.4,6.699999999999999,0.0
2019-06-29,1399658.0,61863.0,52713.0,58319.083333333336,12,0.942713469009478,5,6,2019,23.1,19.6,27.7,1.5,72.0,1.2,12.49,4.1,5.100000000000001,0.0
2019-06-30,1310387.0,60661.0,48847.0,54599.458333333336,21,0.9000751443816181,6,6,2019,23.9,20.9,28.5,0.0,73.5,2.3,16.32,5.2,5.899999999999999,0.0
2019-07-01,1527080.0,73799.0,48520.0,63628.333333333336,17,0.8621842211050738,0,7,2019,23.9,20.6,28.9,0.0,64.4,2.3,20.33,10.9,5.899999999999999,0.0
2019-07-02,1565316.0,73871.0,54038.0,65221.5,17,0.8829107498206332,1,7,2019,24.4,20.8,30.1,0.0,63.5,2.3,21.13,11.9,6.399999999999999,0.0
2019-07-03,1573827.0,74051.0,54480.0,65576.125,15,0.8855535374269085,2,7,2019,24.1,21.2,27.4,0.0,64.6,1.7,12.62,3.3,6.100000000000001,0.0
2019-07-04,1588099.0,75978.0,54663.0,66170.79166666667,17,0.8709204199461248,3,7,2019,25.4,20.0,32.8,0.0,59.6,1.9,27.41,12.7,7.399999999999999,0.0
2019-07-05,1605679.0,77081.0,54903.0,66903.29166666667,17,0.8679608680046532,4,7,2019,27.6,20.2,35.0,0.0,42.1,1.5,24.78,11.8,9.600000000000001,0.0
2019-07-06,1449924.0,64664.0,54245.0,60413.5,20,0.9342679079549672,5,7,2019,29.7,24.6,36.1,0.0,40.9,1.7,25.87,11.8,11.7,0.0
2019-07-07,1340036.0,61231.0,50319.0,55834.833333333336,21,0.9118719820570192,6,7,2019,26.7,22.7,32.5,0.0,43.3,2.2,22.4,9.8,8.7,0.0
2019-07-08,1532689.0,74511.0,49132.0,63862.04166666666,17,0.8570820639458155,0,7,2019,25.1,21.2,31.0,0.0,46.6,2.0,20.54,9.3,7.100000000000001,0.0
2019-07-09,1585835.0,74847.0,54775.0,66076.45833333333,15,0.8828203980564796,1,7,2019,25.0,19.7,30.0,0.0,46.4,1.8,18.2,7.7,7.0,0.0
2019-07-10,1570083.0,73582.0,54757.0,65420.125,15,0.8890778315348863,2,7,2019,22.7,19.3,27.3,8.5,64.1,2.0,13.4,3.1,4.699999999999999,0.0
2019-07-11,1574431.0,73762.0,54823.0,65601.29166666667,15,0.8893643294198459,3,7,2019,21.9,19.5,25.9,2.9,76.9,1.3,8.59,0.0,3.8999999999999986,0.0
2019-07-12,1563738.0,73720.0,54461.0,65155.75,17,0.8838273195876288,4,7,2019,23.6,20.0,28.7,0.0,65.5,2.0,18.43,7.0,5.600000000000001,0.0
2019-07-13,1418864.0,62192.0,53841.0,59119.333333333336,21,0.9505938598747964,5,7,2019,24.9,22.1,29.7,0.0,67.3,1.7,15.0,4.1,6.899999999999999,0.0
2019-07-14,1335838.0,62384.0,49768.0,55659.91666666666,21,0.8922146169958108,6,7,2019,25.9,21.2,31.6,0.0,64.6,1.6,20.36,7.8,7.899999999999999,0.0
2019-07-15,1561466.0,75227.0,49764.0,65061.083333333336,17,0.8648634577124349,0,7,2019,23.8,22.1,27.4,7.7,80.0,1.1,7.32,0.1,5.800000000000001,0.0
2019-07-16,1620923.0,77005.0,55517.0,67538.45833333333,17,0.8770658831677596,1,7,2019,24.7,21.4,28.8,6.3,79.0,1.3,13.41,4.0,6.699999999999999,0.0
2019-07-17,1638415.0,77875.0,56219.0,68267.29166666667,17,0.8766265382557518,2,7,2019,25.6,22.3,29.2,0.7,73.9,1.2,11.19,1.0,7.600000000000001,0.0
2019-07-18,1658333.0,78538.0,56553.0,69097.20833333333,17,0.8797933272216422,3,7,2019,26.9,23.3,32.1,0.0,65.0,1.2,12.78,3.2,8.899999999999999,0.0
2019-07-19,1684791.0,81037.0,56601.0,70199.625,15,0.8662663351308661,4,7,2019,28.6,22.8,35.0,0.0,61.3,1.5,21.8,9.8,10.600000000000001,0.0
2019-07-20,1523913.0,68096.0,56505.0,63496.375,15,0.9324538152020676,5,7,2019,28.0,25.1,31.9,1.1,66.9,2.1,10.92,1.2,10.0,0.0
2019-07-21,1419093.0,64826.0,52313.0,59128.875,21,0.9121166661524696,6,7,2019,25.1,24.2,27.0,6.2,87.1,2.2,6.18,0.6,7.100000000000001,0.0
2019-07-22,1655306.0,81923.0,51664.0,68971.08333333333,17,0.8419013382485179,0,7,2019,26.7,24.2,31.0,0.1,74.6,2.2,13.12,6.1,8.7,0.0
2019-07-23,1740719.0,84164.0,57697.0,72529.95833333333,17,0.8617693827923261,1,7,2019,28.1,24.4,32.9,0.0,70.8,1.7,13.34,4.0,10.100000000000001,0.0
2019-07-24,1738587.0,82716.0,58462.0,72441.125,15,0.8757812877798733,2,7,2019,26.5,25.2,27.2,1.0,82.3,1.6,3.17,0.0,8.5,0.0
2019-07-25,1742655.0,82349.0,58529.0,72610.625,15,0.8817426441122539,3,7,2019,26.3,25.6,27.4,9.7,90.1,1.2,3.47,0.0,8.3,0.0
2019-07-26,1715837.0,80943.0,58137.0,71493.20833333333,15,0.883253750581685,4,7,2019,25.1,23.7,25.9,60.0,95.3,1.7,2.35,0.0,7.100000000000001,0.0
2019-07-27,1576892.0,71548.0,56375.0,65703.83333333333,14,0.9183182385717746,5,7,2019,28.4,24.9,33.4,0.6,76.6,1.3,15.31,4.7,10.399999999999999,0.0
2019-07-28,1468036.0,67137.0,53675.0,61168.16666666666,21,0.9110947267031096,6,7,2019,26.1,25.0,28.2,25.6,88.3,2.2,2.87,0.0,8.100000000000001,0.0
2019-07-29,1650927.0,80114.0,52184.0,68788.625,17,0.858634258681379,0,7,2019,27.5,25.6,30.0,0.5,74.5,2.6,9.43,2.6,9.5,0.0
2019-07-30,1707974.0,81567.0,56271.0,71165.58333333333,17,0.8724800879440623,1,7,2019,28.1,26.3,30.8,1.2,75.3,3.4,8.26,1.6,10.100000000000001,0.0
2019-07-31,1675873.0,78182.0,56782.0,69828.04166666667,17,0.8931472930683108,2,7,2019,25.8,24.0,27.5,62.3,91.1,2.2,3.01,0.0,7.800000000000001,0.0
2019-08-01,1645812.0,77967.0,55531.0,68575.5,18,0.8795451921966986,3,8,2019,26.3,23.5,30.1,26.9,86.4,1.7,13.55,4.9,8.3,0.0
2019-08-02,1645749.0,77913.0,55225.0,68572.875,18,0.8801210966077548,4,8,2019,28.4,24.7,33.1,0.0,74.6,1.2,15.74,8.3,10.399999999999999,0.0
2019-08-03,1534761.0,70485.0,54568.0,63948.375,17,0.9072621834432858,5,8,2019,29.4,25.6,36.0,3.0,69.0,1.3,21.04,10.6,11.399999999999999,0.0
2019-08-04,1484705.0,70852.0,51873.0,61862.708333333336,21,0.8731257880276257,6,8,2019,28.3,25.0,34.4,8.6,75.9,1.2,17.53,8.6,10.3,0.0
2019-08-05,1682057.0,82885.0,52583.0,70085.70833333333,17,0.8455777080694133,0,8,2019,30.5,25.6,35.9,0.0,65.5,1.1,20.66,11.2,12.5,0.0
2019-08-06,1716020.0,82491.0,56560.0,71500.83333333333,17,0.8667713245485366,1,8,2019,31.6,27.9,36.8,0.0,51.4,1.5,22.91,9.9,13.600000000000001,0.0
2019-08-07,1684447.0,81077.0,55658.0,70185.29166666667,17,0.8656621688847228,2,8,2019,26.9,23.9,30.3,8.0,78.1,1.2,6.91,1.9,8.899999999999999,0.0
2019-08-08,1739235.0,84356.0,56418.0,72468.125,15,0.8590749324292285,3,8,2019,28.9,25.9,32.7,0.0,71.4,1.6,15.87,7.5,10.899999999999999,0.0
2019-08-09,1758555.0,85400.0,57074.0,73273.125,17,0.8579991217798595,4,8,2019,29.8,26.0,34.6,0.0,69.0,1.3,19.37,10.8,11.8,0.0
2019-08-10,1639043.0,75211.0,57549.0,68293.45833333333,20,0.9080248678163212,5,8,2019,31.5,26.6,36.5,0.0,57.9,1.5,22.69,11.6,13.5,0.0
2019-08-11,1549874.0,73304.0,54923.0,64578.083333333336,20,0.8809626123176544,6,8,2019,30.4,26.3,35.7,6.7,53.6,2.5,21.52,9.8,12.399999999999999,0.0
2019-08-12,1780825.0,86941.0,55131.0,74201.04166666667,17,0.8534643225482416,0,8,2019,26.6,24.8,28.5,56.2,91.8,1.3,4.8,0.3,8.600000000000001,0.0
2019-08-13,1850875.0,90314.0,59963.0,77119.79166666667,17,0.8539073860826303,1,8,2019,29.2,25.1,35.3,6.4,76.9,1.5,16.91,7.3,11.2,0.0
2019-08-14,1860446.0,90052.0,60787.0,77518.58333333333,17,0.8608202297931565,2,8,2019,30.4,25.9,35.7,0.0,63.9,1.5,20.99,9.2,12.399999999999999,0.0
2019-08-15,1672453.0,75693.0,60595.0,69685.54166666667,15,0.9206338983349408,3,8,2019,25.9,23.9,28.6,16.2,82.0,1.3,5.51,0.1,7.899999999999999,0.0
2019-08-16,1702459.0,81147.0,56922.0,70935.79166666667,17,0.8741640685011974,4,8,2019,25.9,23.0,29.5,0.1,74.5,2.2,14.1,7.5,7.899999999999999,0.0
2019-08-17,1520813.0,68337.0,56180.0,63367.208333333336,17,0.9272752437674076,5,8,2019,25.9,23.4,28.8,0.0,69.5,2.5,13.25,8.1,7.899999999999999,0.0
2019-08-18,1399424.0,66051.0,51670.0,58309.333333333336,20,0.8827925895646294,6,8,2019,25.6,22.6,30.7,0.0,66.5,1.7,18.61,10.7,7.600000000000001,0.0
2019-08-19,1646479.0,81590.0,50998.0,68603.29166666667,17,0.840829656412142,0,8,2019,26.3,21.2,31.3,0.0,60.6,1.1,18.16,11.1,8.3,0.0
2019-08-20,1720922.0,83162.0,57055.0,71705.08333333333,17,0.862233752595336,1,8,2019,28.2,23.2,32.8,0.0,56.3,1.5,21.06,10.5,10.2,0.0
2019-08-21,1733999.0,83782.0,57239.0,72249.95833333333,17,0.8623565722151934,2,8,2019,27.0,24.4,30.4,1.3,67.3,1.2,11.43,3.2,9.0,0.0
2019-08-22,1734987.0,82264.0,58278.0,72291.125,17,0.878769875036468,3,8,2019,26.9,23.0,31.4,0.0,66.5,1.7,23.16,10.7,8.899999999999999,0.0
2019-08-23,1677972.0,79012.0,57330.0,69915.5,17,0.8848719181896421,4,8,2019,26.2,22.7,30.5,0.0,58.4,2.1,23.84,12.0,8.2,0.0
2019-08-24,1460676.0,64735.0,54893.0,60861.5,15,0.9401637444967946,5,8,2019,24.1,21.5,27.3,0.0,60.9,1.5,8.25,3.0,6.100000000000001,0.0
2019-08-25,1355039.0,63326.0,50631.0,56459.958333333336,20,0.8915762614618535,6,8,2019,25.0,20.2,29.9,0.0,66.6,1.5,17.85,9.9,7.0,0.0
2019-08-26,1603183.0,79478.0,49938.0,66799.29166666667,17,0.8404752468188262,0,8,2019,26.4,21.5,32.1,0.0,63.8,1.2,18.4,9.2,8.399999999999999,0.0
2019-08-27,1660527.0,77998.0,56438.0,69188.625,17,0.8870563988820226,1,8,2019,25.7,22.2,29.3,20.0,71.1,1.0,13.22,5.6,7.699999999999999,0.0
2019-08-28,1663067.0,79037.0,56293.0,69294.45833333333,17,0.8767344197443391,2,8,2019,26.1,23.6,30.2,0.0,66.2,1.9,,,8.100000000000001,0.0
2019-08-29,1634108.0,76683.0,56056.0,68087.83333333333,11,0.8879130098370347,3,8,2019,23.4,20.1,26.4,36.9,77.1,2.2,,4.9,5.399999999999999,0.0
2019-08-30,1575247.0,73735.0,54915.0,65635.29166666667,17,0.8901511041793811,4,8,2019,22.6,19.5,27.0,0.2,66.3,2.4,17.84,8.8,4.600000000000001,0.0
2019-08-31,1412315.0,63393.0,53612.0,58846.458333333336,20,0.9282800677256692,5,8,2019,23.5,18.5,28.9,0.0,65.0,1.9,21.07,12.1,5.5,0.0
2019-09-01,1330515.0,61847.0,49676.0,55438.125,20,0.8963753294420101,6,9,2019,23.7,19.2,27.8,0.0,64.0,1.4,15.17,6.9,5.699999999999999,0.0
2019-09-02,1568432.0,76231.0,49327.0,65351.333333333336,17,0.8572802840489215,0,9,2019,24.4,19.4,29.7,0.0,56.6,1.6,16.85,7.4,6.399999999999999,0.0
2019-09-03,1633997.0,77067.0,55588.0,68083.20833333333,15,0.8834288130241651,1,9,2019,24.1,22.0,28.0,0.0,67.6,2.3,11.6,2.9,6.100000000000001,0.0
2019-09-04,1647139.0,77939.0,56106.0,68630.79166666667,17,0.8805705958078327,2,9,2019,22.8,21.2,25.5,22.7,89.0,2.5,5.68,1.1,4.800000000000001,0.0
2019-09-05,1660914.0,79390.0,56091.0,69204.75,15,0.871706134273838,3,9,2019,23.0,21.5,27.6,36.4,91.4,2.0,6.07,1.5,5.0,0.0
2019-09-06,1668220.0,79916.0,55738.0,69509.16666666667,17,0.8697778500759131,4,9,2019,25.3,21.6,29.1,2.4,79.8,2.1,9.29,0.4,7.300000000000001,0.0
2019-09-07,1506700.0,68972.0,55937.0,62779.16666666666,12,0.9102123567051364,5,9,2019,25.7,22.6,29.5,2.8,72.9,6.0,2.95,0.0,7.699999999999999,0.0
2019-09-08,1396386.0,65686.0,51123.0,58182.75,20,0.8857709405352738,6,9,2019,24.7,22.9,27.3,0.0,76.9,1.9,9.31,1.4,6.699999999999999,0.0
2019-09-09,1623622.0,78980.0,50986.0,67650.91666666667,17,0.8565575673166202,0,9,2019,25.1,22.4,28.0,0.0,74.3,1.7,10.04,2.0,7.100000000000001,0.0
2019-09-10,1663834.0,78650.0,56346.0,69326.41666666667,17,0.8814547573638484,1,9,2019,23.8,22.1,26.5,63.2,93.4,2.4,5.74,1.0,5.800000000000001,0.0
2019-09-11,1560105.0,73271.0,56044.0,65004.375,11,0.8871773962413506,2,9,2019,24.3,20.4,28.7,7.6,71.4,3.1,16.56,6.9,6.300000000000001,0.0
2019-09-12,1215126.0,55025.0,48209.0,50630.25,1,0.9201317582916856,3,9,2019,21.0,18.7,22.9,3.9,72.3,2.6,4.09,0.0,3.0,0.0
2019-09-13,1069910.0,50583.0,40615.0,44579.583333333336,20,0.8813155276146796,4,9,2019,23.3,18.3,29.3,0.1,60.4,1.7,21.35,10.9,5.300000000000001,0.0
2019-09-14,1140409.0,55077.0,41722.0,47517.04166666666,20,0.8627383783914641,5,9,2019,22.4,20.8,24.1,0.3,80.0,1.2,3.34,0.2,4.399999999999999,0.0
2019-09-15,1204097.0,58401.0,43114.0,50170.708333333336,20,0.8590727613111648,6,9,2019,24.2,19.5,30.0,0.0,70.4,1.7,18.19,10.6,6.199999999999999,0.0
2019-09-16,1456032.0,71926.0,45335.0,60668.0,17,0.8434780190751606,0,9,2019,24.5,20.7,30.5,0.0,53.0,2.1,19.91,9.4,6.5,0.0
2019-09-17,1524682.0,72654.0,52416.0,63528.41666666666,17,0.874396683825621,1,9,2019,23.5,18.0,29.0,0.0,41.6,2.1,20.01,10.6,5.5,0.0
2019-09-18,1523397.0,71310.0,53920.0,63474.875,17,0.8901258589258169,2,9,2019,21.0,16.0,25.4,0.0,46.0,3.1,21.9,11.7,3.0,0.0
2019-09-19,1507796.0,71203.0,53409.0,62824.833333333336,17,0.8823340776839927,3,9,2019,19.5,13.6,26.0,0.0,46.5,1.9,19.83,10.2,1.5,0.0
2019-09-20,1496706.0,68997.0,52973.0,62362.75,17,0.9038472687218284,4,9,2019,19.6,15.8,24.2,0.0,52.8,2.1,8.64,1.3,1.6000000000000014,0.0
2019-09-21,1371944.0,60423.0,52430.0,57164.333333333336,15,0.9460691017217506,5,9,2019,19.6,18.3,22.1,0.0,60.3,2.0,4.44,0.0,1.6000000000000014,0.0
2019-09-22,1273985.0,57175.0,48566.0,53082.708333333336,20,0.9284251566826992,6,9,2019,18.6,17.3,19.6,0.4,63.4,3.8,3.2,0.0,0.6000000000000014,0.0
2019-09-23,1432956.0,67955.0,47392.0,59706.5,17,0.8786182032227209,0,9,2019,20.0,16.9,24.6,0.0,51.1,2.2,16.92,9.0,2.0,0.0
2019-09-24,1468434.0,68030.0,52662.0,61184.75,17,0.8993789504630311,1,9,2019,19.8,13.9,26.5,0.0,61.3,1.8,20.17,11.4,1.8000000000000007,0.0
2019-09-25,1487333.0,69484.0,52957.0,61972.208333333336,17,0.8918917784429989,2,9,2019,20.9,14.8,27.4,0.0,64.4,1.4,16.44,8.8,2.8999999999999986,0.0
2019-09-26,1514038.0,70942.0,53229.0,63084.91666666666,17,0.8892463796716567,3,9,2019,22.9,17.7,29.0,0.0,59.3,1.9,15.5,8.1,4.899999999999999,0.0
2019-09-27,1511802.0,70695.0,53573.0,62991.75,17,0.8910354339062169,4,9,2019,22.9,19.6,27.0,0.0,57.5,1.9,10.42,3.5,4.899999999999999,0.0
2019-09-28,1385756.0,61652.0,52917.0,57739.833333333336,20,0.9365443673089816,5,9,2019,23.7,19.4,29.2,0.0,58.9,1.7,15.97,10.1,5.699999999999999,0.0
2019-09-29,1278883.0,59910.0,48762.0,53286.79166666666,20,0.8894473654926834,6,9,2019,22.6,17.9,28.6,0.0,60.6,1.7,18.83,11.1,4.600000000000001,0.0
2019-09-30,1482567.0,72703.0,47639.0,61773.625,17,0.849670921420024,0,9,2019,22.4,16.4,29.9,0.0,61.0,1.6,18.37,10.5,4.399999999999999,0.0
2019-10-01,1557040.0,73550.0,53448.0,64876.66666666666,17,0.8820756854747337,1,10,2019,23.1,17.6,28.2,0.0,67.1,1.8,13.05,7.5,5.100000000000001,0.0
2019-10-02,1559116.0,72674.0,54018.0,64963.16666666666,15,0.8938983221876691,2,10,2019,21.6,20.0,24.2,23.1,88.0,3.0,3.4,0.0,3.6000000000000014,0.0
2019-10-03,1438892.0,65389.0,53327.0,59953.833333333336,19,0.9168794955318684,3,10,2019,22.4,19.8,27.3,4.6,73.4,2.8,10.14,6.0,4.399999999999999,0.0
2019-10-04,1468281.0,69517.0,51359.0,61178.375,17,0.88004912467454,4,10,2019,22.4,18.0,27.8,0.0,71.5,2.1,16.23,9.9,4.399999999999999,0.0
2019-10-05,1337830.0,58463.0,51863.0,55742.91666666666,11,0.9534734219363814,5,10,2019,18.7,14.7,21.9,0.6,72.6,2.9,8.24,2.3,0.6999999999999993,0.0
2019-10-06,1222547.0,56929.0,47507.0,50939.458333333336,20,0.8947892696750924,6,10,2019,18.1,13.2,22.7,0.0,53.4,2.9,16.17,9.4,0.10000000000000142,0.0
2019-10-07,1434610.0,67701.0,46677.0,59775.41666666666,17,0.8829325514640355,0,10,2019,14.8,13.3,17.9,25.4,92.0,1.8,1.49,0.0,0.0,3.1999999999999993
2019-10-08,1443425.0,66068.0,52645.0,60142.708333333336,19,0.91031525599887,1,10,2019,14.7,10.6,19.8,0.0,58.8,2.6,16.78,10.3,0.0,3.3000000000000007
2019-10-09,1367948.0,62364.0,52198.0,56997.833333333336,20,0.9139540974493832,2,10,2019,13.6,7.7,20.4,0.0,48.3,1.7,17.42,10.6,0.0,4.4
2019-10-10,1443857.0,66814.0,51363.0,60160.708333333336,19,0.9004206952634678,3,10,2019,15.2,10.7,19.8,0.0,60.9,1.3,8.06,1.1,0.0,2.8000000000000007
2019-10-11,1436378.0,65826.0,52755.0,59849.083333333336,19,0.909201278117056,4,10,2019,18.8,13.0,26.1,0.0,60.0,1.9,16.44,10.3,0.8000000000000007,0.0
2019-10-12,1288273.0,56963.0,50692.0,53678.04166666666,19,0.942331718249858,5,10,2019,17.9,13.3,23.3,0.0,49.3,3.5,17.37,10.5,0.0,0.10000000000000142
2019-10-13,1205150.0,56189.0,46516.0,50214.583333333336,20,0.8936728422526355,6,10,2019,17.2,12.1,23.8,0.0,52.6,1.9,16.52,10.6,0.0,0.8000000000000007
2019-10-14,1399014.0,66445.0,46981.0,58292.25,19,0.8773007750771314,0,10,2019,14.4,9.5,19.6,0.0,56.9,2.5,14.54,10.1,0.0,3.5999999999999996
2019-10-15,1454017.0,66840.0,52772.0,60584.04166666666,19,0.9064039746658688,1,10,2019,14.5,8.8,20.4,0.0,55.6,1.6,14.07,7.7,0.0,3.5
2019-10-16,1429805.0,65339.0,52514.0,59575.208333333336,19,0.9117863501635064,2,10,2019,14.6,9.0,20.8,0.0,58.3,1.6,15.6,9.8,0.0,3.4000000000000004
2019-10-17,1440326.0,65896.0,52046.0,60013.583333333336,19,0.9107318097203676,3,10,2019,15.4,11.2,21.6,0.0,56.0,1.7,12.02,7.4,0.0,2.5999999999999996
2019-10-18,1459823.0,66319.0,52101.0,60825.958333333336,17,0.9171724292183738,4,10,2019,17.0,12.0,22.7,0.0,58.3,2.4,12.08,8.0,0.0,1.0
2019-10-19,1304729.0,57570.0,51070.0,54363.708333333336,19,0.9443062069364832,5,10,2019,17.0,12.1,23.1,0.0,63.8,1.8,15.17,10.2,0.0,1.0
2019-10-20,1222016.0,56578.0,46882.0,50917.333333333336,20,0.8999493324849471,6,10,2019,16.5,12.0,22.9,0.0,70.3,1.3,14.67,9.3,0.0,1.5
2019-10-21,1402170.0,66898.0,47351.0,58423.75,19,0.8733258094412389,0,10,2019,17.1,10.9,24.6,0.0,61.0,1.0,14.4,9.6,0.0,0.8999999999999986
2019-10-22,1454554.0,67468.0,52796.0,60606.41666666666,19,0.8982986996304421,1,10,2019,18.1,13.3,24.4,0.0,56.1,1.6,13.66,9.1,0.10000000000000142,0.0
2019-10-23,1472082.0,67006.0,52819.0,61336.75,17,0.9153919052025192,2,10,2019,17.0,14.3,20.7,0.0,57.3,2.4,8.08,0.7,0.0,1.0
2019-10-24,1454107.0,66741.0,52600.0,60587.79166666666,19,0.9078046727898392,3,10,2019,18.3,15.3,23.8,0.0,47.6,2.7,11.56,6.6,0.3000000000000007,0.0
2019-10-25,1441103.0,65970.0,52398.0,60045.958333333336,18,0.9102009751907432,4,10,2019,16.7,13.1,22.0,0.0,58.0,2.4,12.29,7.1,0.0,1.3000000000000007
2019-10-26,1294102.0,57066.0,49781.0,53920.91666666666,19,0.9448869145667588,5,10,2019,10.0,6.6,14.9,0.0,60.0,2.5,13.08,8.7,0.0,8.0
2019-10-27,1208541.0,56033.0,45831.0,50355.875,20,0.8986824728285118,6,10,2019,11.0,4.7,17.4,0.0,59.0,1.6,14.45,9.8,0.0,7.0
2019-10-28,1406727.0,66673.0,47705.0,58613.625,19,0.8791208585184408,0,10,2019,12.9,7.4,17.7,1.7,65.9,2.5,11.62,7.3,0.0,5.1
2019-10-29,1459391.0,67119.0,53126.0,60807.958333333336,19,0.9059723525876926,1,10,2019,12.5,8.2,17.6,0.1,61.0,2.3,12.41,9.0,0.0,5.5
2019-10-30,1454743.0,66526.0,53485.0,60614.29166666666,19,0.911136873803726,2,10,2019,11.2,5.0,17.7,0.0,60.3,1.6,14.08,9.6,0.0,6.800000000000001
2019-10-31,1461605.0,66888.0,53773.0,60900.208333333336,19,0.9104803303033928,3,10,2019,14.8,8.4,19.7,0.0,73.8,2.3,10.34,8.0,0.0,3.1999999999999993
2019-11-01,1435241.0,65117.0,53186.0,59801.708333333336,17,0.9183732102727912,4,11,2019,14.9,11.4,20.5,0.0,57.9,1.8,13.85,9.5,0.0,3.0999999999999996
2019-11-02,1306819.0,56973.0,51947.0,54450.79166666666,19,0.955729760880885,5,11,2019,13.6,8.3,18.7,0.0,57.3,1.5,7.69,3.3,0.0,4.4
